city,hotel_name,score,url,longitude_x,latitude_x,description,id_city,latitude_y,longitude_y,Average probability of precipitation,average cloud percentage,average daily temperatures
Toulouse,DOMITYS LES PAGELLES,8.8,https://www.booking.com/hotel/fr/domitys-les-pagelles.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCjuG7mgbAAgHSAiQwODYzZjU1ZC1kMGZhLTRjMjQtOGFhMi05ODU3YzA5NWNhMDPYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&nflt=ht_id&srpvid=34218207d73a01db&srepoch=1666117775&from=searchresults#hotelTmpl,1.455989,43.626626,"With city views, DOMITYS LES PAGELLES is a residence for seniors located in Toulouse and has a restaurant, a 24-hour front desk, bar, garden and terrace. Free WiFi is featured. All units here are air-conditioned and feature a flat-screen TV, a living room with a sofa, a well-equipped kitchen with a dining area, and a private bathroom with hot tub, a hairdryer and free toiletries. A microwave, a fridge and stovetop are also provided, as well as a kettle. A à la carte breakfast is available daily at the aparthotel. Guests can enjoy the indoor pool at DOMITYS LES PAGELLES. Toulouse Stadium is 7 km from the accommodation, while Amphitheatre Purpan-Ancely is 7 km away. The nearest airport is Toulouse-Blagnac Airport, 10 km from DOMITYS LES PAGELLES.    DOMITYS LES PAGELLES has been welcoming Booking.com guests since 26 Oct 2018.  ",31,43.6044622,1.4442469,0.5425,67.27822580645162,19.810403225806454
Toulouse,Jean-Jaurès,8.8,https://www.booking.com/hotel/fr/jean-jaures-toulouse12.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCjuG7mgbAAgHSAiQ0ZTVkNzEyMC04NTZkLTQ5NWItYWUwMC1kZGU4NjljNTliZDjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&nflt=ht_id&srpvid=dd08820731a0010c&srepoch=1666117775&from=searchresults#hotelTmpl,1.44772211,43.6069281,"In the Toulouse City-Centre district of Toulouse, close to Jeanne d'Arc Metro Station, Jean-Jaurès features a shared lounge and a washing machine. The property is 4.6 km from Toulouse Stadium and 5 km from Zénith de Toulouse. The apartment includes 1 bedroom, 1 bathroom with a hairdryer, a living room, and a kitchen. A flat-screen TV is featured. Popular points of interest near Jean-Jaurès include Jean-Jaures Metro Station, Capitole Metro Station and Place du Capitole. The nearest airport is Toulouse-Blagnac Airport, 8 km from the accommodation.   This is our guests' favourite part of Toulouse, according to independent reviews.    Jean-Jaurès has been welcoming Booking.com guests since 24 Aug 2021.    Distance in property description is calculated using © OpenStreetMap ",31,43.6044622,1.4442469,0.5425,67.27822580645162,19.810403225806454
Toulouse,Le Jules de Toulouse,8.8,https://www.booking.com/hotel/fr/le-jules-de-toulouse.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCjuG7mgbAAgHSAiRmNDE0ZTZiOC05N2IzLTQ0MTItYjA0ZS0wN2RmNTA1NWY2OGXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&nflt=ht_id&srpvid=134282076a810149&srepoch=1666117775&from=searchresults#hotelTmpl,1.4372624,43.6088939,"You're eligible for a Genius discount at Le Jules de Toulouse! To save at this property, all you have to do is sign in. Featuring a terrace and a 24-hour front desk, Le Jules de Toulouse is in a prime location in Capitole district of Toulouse, 4.7 km from Toulouse Stadium and 6.2 km from Amphitheatre Purpan-Ancely. The accommodation is 4 km from Zénith de Toulouse, and guests benefit from complimentary WiFi and private parking available on site. The apartment features 2 bedrooms, a flat-screen TV, an equipped kitchen with a dishwasher and a microwave, a washing machine, and 1 bathroom with a bath. Towels and bed linen are featured. Popular points of interest near the apartment include Compans Caffarelli Metro Station, Pierre Baudis Japanese Garden and Jeanne d'Arc Metro Station. The nearest airport is Toulouse-Blagnac Airport, 8 km from Le Jules de Toulouse.   This is our guests' favourite part of Toulouse, according to independent reviews.    Le Jules de Toulouse has been welcoming Booking.com guests since 29 Apr 2019.    Distance in property description is calculated using © OpenStreetMap ",31,43.6044622,1.4442469,0.5425,67.27822580645162,19.810403225806454
Toulouse,L'Inox,8.7,https://www.booking.com/hotel/fr/couteliers.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCjuG7mgbAAgHSAiRmNDE0ZTZiOC05N2IzLTQ0MTItYjA0ZS0wN2RmNTA1NWY2OGXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=51&sr_order=popularity&nflt=ht_id&srpvid=134282076a810149&srepoch=1666117775&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,1.4413915,43.5984956,"You're eligible for a Genius discount at L'Inox! To save at this property, all you have to do is sign in. L'Inox has garden views, free WiFi and free private parking, situated in Toulouse, 3.5 km from Toulouse Stadium. Each unit comes with a sofa, a seating area, a flat-screen TV, a well-fitted kitchen with a dining area, and a private bathroom with a hairdryer. A dishwasher, a microwave and fridge are also available, as well as a kettle and a coffee machine. The apartment features a terrace. Popular points of interest near L'Inox include Carmes Metro Station, Le Pont Neuf and Esquirol Metro Station. The nearest airport is Toulouse-Blagnac Airport, 10 km from the accommodation.   This is our guests' favourite part of Toulouse, according to independent reviews.   Couples particularly like the location — they rated it 9.8 for a two-person trip.    L'Inox has been welcoming Booking.com guests since 5 Jan 2021.    Distance in property description is calculated using © OpenStreetMap ",31,43.6044622,1.4442469,0.5425,67.27822580645162,19.810403225806454
Toulouse,Carmes - Jardin - Studio pied à terre en hyper centre,8.7,https://www.booking.com/hotel/fr/carmes-jardin-cocooning-en-hyper-centre.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCjuG7mgbAAgHSAiQ0ZTVkNzEyMC04NTZkLTQ5NWItYWUwMC1kZGU4NjljNTliZDjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&nflt=ht_id&srpvid=dd08820731a0010c&srepoch=1666117775&from=searchresults#hotelTmpl,1.4473754,43.5949651,"In the Capitole district of Toulouse, close to Carmes Metro Station, Carmes - Jardin - Studio pied à terre en hyper centre features free WiFi and a washing machine. The property is 3 km from Toulouse Stadium and 4.3 km from Zénith de Toulouse. This apartment comes with 1 bedroom, a flat-screen TV, and a kitchenette. Popular points of interest near the apartment include Jardin Royal, Esquirol Metro Station and Le Pont Neuf. The nearest airport is Toulouse-Blagnac Airport, 11 km from Carmes - Jardin - Studio pied à terre en hyper centre.   This is our guests' favourite part of Toulouse, according to independent reviews.   Couples particularly like the location — they rated it 8.8 for a two-person trip.    Carmes - Jardin - Studio pied à terre en hyper centre has been welcoming Booking.com guests since 30 Jul 2021.    Distance in property description is calculated using © OpenStreetMap ",31,43.6044622,1.4442469,0.5425,67.27822580645162,19.810403225806454
Toulouse,JEAN JAURES - MARENGO - APPARTEMENT,8.7,https://www.booking.com/hotel/fr/jean-jaures-marengo-appartement.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCjuG7mgbAAgHSAiQwODYzZjU1ZC1kMGZhLTRjMjQtOGFhMi05ODU3YzA5NWNhMDPYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&nflt=ht_id&srpvid=34218207d73a01db&srepoch=1666117775&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,1.4515171,43.6071782,"JEAN JAURES - MARENGO - APPARTEMENT is situated in the Toulouse City-Centre district of Toulouse, 5.6 km from Zénith de Toulouse, 7.2 km from Amphitheatre Purpan-Ancely and 11 km from Diagora Convention Centre. It is set 4.3 km from Toulouse Stadium and offers an ATM. This air-conditioned apartment is fitted with 1 bedroom, a flat-screen TV, and a kitchen with a microwave and a fridge. For added convenience, the property can provide towels and bed linen for an extra charge. Speaking English, Spanish and French, staff will be happy to provide guests with practical information on the area at the reception. Both a bicycle rental service and a car rental service are available at the apartment. Popular points of interest near JEAN JAURES - MARENGO - APPARTEMENT include Jeanne d'Arc Metro Station, Capitole Metro Station and Jean-Jaures Metro Station. The nearest airport is Toulouse-Blagnac, 9 km from the accommodation, and the property offers a paid airport shuttle service.   This is our guests' favourite part of Toulouse, according to independent reviews.    JEAN JAURES - MARENGO - APPARTEMENT has been welcoming Booking.com guests since 5 Nov 2021.    Distance in property description is calculated using © OpenStreetMap ",31,43.6044622,1.4442469,0.5425,67.27822580645162,19.810403225806454
Toulouse,Résidences Guerlin,8.7,https://www.booking.com/hotel/fr/residences-guerlin-toulouse.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCjuG7mgbAAgHSAiRmNDE0ZTZiOC05N2IzLTQ0MTItYjA0ZS0wN2RmNTA1NWY2OGXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=72&sr_order=popularity&nflt=ht_id&srpvid=134282076a810149&srepoch=1666117775&from=searchresults#hotelTmpl,1.450683,43.606603,"You're eligible for a Genius discount at Résidences Guerlin! To save at this property, all you have to do is sign in. Situated in Toulouse, 4.4 km from Toulouse Stadium and 5.7 km from Zénith de Toulouse, Résidences Guerlin features garden views and free WiFi. All units feature a satellite flat-screen TV, a private bathroom with bath and a fully equipped kitchenette with a microwave. Some units have a seating area and/or a patio. Popular points of interest near the aparthotel include Jean-Jaures Metro Station, Marengo-SNCF Metro Station and Capitole Metro Station. The nearest airport is Toulouse-Blagnac Airport, 9 km from Résidences Guerlin.   This is our guests' favourite part of Toulouse, according to independent reviews.   Couples particularly like the location — they rated it 9.6 for a two-person trip.    Résidences Guerlin has been welcoming Booking.com guests since 25 Jan 2019.    Distance in property description is calculated using © OpenStreetMap ",31,43.6044622,1.4442469,0.5425,67.27822580645162,19.810403225806454
Toulouse,Floralia,8.7,https://www.booking.com/hotel/fr/floralia.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCjuG7mgbAAgHSAiQwODYzZjU1ZC1kMGZhLTRjMjQtOGFhMi05ODU3YzA5NWNhMDPYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&nflt=ht_id&srpvid=34218207d73a01db&srepoch=1666117775&from=searchresults#hotelTmpl,1.44589169,43.63271109,"Floralia offers accommodation in Toulouse, 4.4 km from Amphitheatre Purpan-Ancely. Guests benefit from balcony. There is a dining area and a kitchen. A flat-screen TV with BeIn Sport channel is available. The private bathroom is fitted with a bath and offers free toiletries. Guests can prepare a breakfast with organic products. Board games are available in the apartment. The residence offers bicycle storage. Free parking is available on site. Zénith de Toulouse is 5 km from Floralia, while Toulouse Expo is 5 km from the property. Floralia is 800 m from Trois Cocus subway station. The nearest airport is Toulouse-Blagnac Airport, 6 km from Floralia.    Floralia has been welcoming Booking.com guests since 4 Mar 2017.  ",31,43.6044622,1.4442469,0.5425,67.27822580645162,19.810403225806454
Toulouse,Loft 9 Rue Fermat,8.6,https://www.booking.com/hotel/fr/loft-de-charme-hypercentre-terrasse.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCjuG7mgbAAgHSAiQwODYzZjU1ZC1kMGZhLTRjMjQtOGFhMi05ODU3YzA5NWNhMDPYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&nflt=ht_id&srpvid=34218207d73a01db&srepoch=1666117775&from=searchresults#hotelTmpl,1.44909649,43.59908898,"In a central area of Toulouse, located within a short distance of Esquirol Metro Station and Carmes Metro Station, Loft 9 Rue Fermat offers free WiFi, air conditioning and household amenities such as a dishwasher and kettle. The property, housed in a building dating from 1900, is 3.6 km from Zénith de Toulouse and 3.6 km from Toulouse Stadium. The apartment comes with 2 bedrooms, 1 bathroom, bed linen, towels, a flat-screen TV with satellite channels, a dining area, a fully equipped kitchen, and a balcony with city views. For added convenience, the property can provide towels and bed linen for an extra charge. A terrace is available for guests at the apartment to use. Popular points of interest near Loft 9 Rue Fermat include Jardin Royal, Jean-Jaures Metro Station and Capitole Metro Station. The nearest airport is Toulouse-Blagnac Airport, 10 km from the accommodation.   This is our guests' favourite part of Toulouse, according to independent reviews.    Loft 9 Rue Fermat has been welcoming Booking.com guests since 8 Sept 2016.    Distance in property description is calculated using © OpenStreetMap ",31,43.6044622,1.4442469,0.5425,67.27822580645162,19.810403225806454
Toulouse,Appartements Design Hypercentre,8.5,https://www.booking.com/hotel/fr/metz.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCjuG7mgbAAgHSAiRmNDE0ZTZiOC05N2IzLTQ0MTItYjA0ZS0wN2RmNTA1NWY2OGXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&nflt=ht_id&srpvid=134282076a810149&srepoch=1666117775&from=searchresults#hotelTmpl,1.4476165,43.6006486,"Situated 3.3 km from Zénith de Toulouse in Toulouse, Appartements Design Hypercentre features accommodation with air conditioning and free WiFi. The units come with parquet floors and feature a fully equipped kitchen with a dishwasher, a dining area, a flat-screen TV with satellite channels, and a private bathroom with shower and a hairdryer. A microwave, a fridge and stovetop are also available, as well as a kettle and a coffee machine. Popular points of interest near the apartment include Esquirol Metro Station, Carmes Metro Station and Jean-Jaures Metro Station. The nearest airport is Toulouse-Blagnac Airport, 10 km from Appartements Design Hypercentre.   This is our guests' favourite part of Toulouse, according to independent reviews.   Couples particularly like the location — they rated it 9.9 for a two-person trip.    Appartements Design Hypercentre has been welcoming Booking.com guests since 25 Jan 2018.    Distance in property description is calculated using © OpenStreetMap ",31,43.6044622,1.4442469,0.5425,67.27822580645162,19.810403225806454
Toulouse,LE REGANS - Charmant appartement en tomette,8.5,https://www.booking.com/hotel/fr/le-regans-charmant-appartement-en-tomette.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCjuG7mgbAAgHSAiQ0ZTVkNzEyMC04NTZkLTQ5NWItYWUwMC1kZGU4NjljNTliZDjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&nflt=ht_id&srpvid=dd08820731a0010c&srepoch=1666117775&from=searchresults#hotelTmpl,1.4451869,43.5964962,"LE REGANS - Charmant appartement en tomette is located in the Capitole district of Toulouse, 3.3 km from Toulouse Stadium, 3.5 km from Zénith de Toulouse and 6.4 km from Amphitheatre Purpan-Ancely. The property is 10 km from Diagora Convention Centre and 500 m from Jardin Royal. The apartment features 2 bedrooms, a TV, an equipped kitchen with a dishwasher and a microwave, a washing machine, and 1 bathroom with a shower. Towels and bed linen are provided in the apartment. Popular points of interest near the apartment include Carmes Metro Station, Esquirol Metro Station and Le Pont Neuf. The nearest airport is Toulouse-Blagnac Airport, 10 km from LE REGANS - Charmant appartement en tomette.   This is our guests' favourite part of Toulouse, according to independent reviews.    LE REGANS - Charmant appartement en tomette has been welcoming Booking.com guests since 27 Jul 2022.    Distance in property description is calculated using © OpenStreetMap ",31,43.6044622,1.4442469,0.5425,67.27822580645162,19.810403225806454
Toulouse,Rue de la Colombette : charmant T2 rénové,8.5,https://www.booking.com/hotel/fr/rue-de-la-colombette-charmant-t2-renove.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCjuG7mgbAAgHSAiQwODYzZjU1ZC1kMGZhLTRjMjQtOGFhMi05ODU3YzA5NWNhMDPYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&nflt=ht_id&srpvid=34218207d73a01db&srepoch=1666117775&from=searchresults#hotelTmpl,1.4534188,43.6046443,"In the centre of Toulouse, located within a short distance of Jeanne d'Arc Metro Station and Jean-Jaures Metro Station, Rue de la Colombette: charmant T2 rénové offers free WiFi, air conditioning and household amenities such as a fridge and kettle. The property is 4.2 km from Toulouse Stadium and 5.5 km from Zénith de Toulouse. The apartment features 1 bedroom, a flat-screen TV, an equipped kitchen with a dishwasher and a microwave, a washing machine, and 1 bathroom with a shower. Towels and bed linen are provided. Around the clock guidance is available at the reception, where staff speak English and French. Popular points of interest near the apartment include Marengo-SNCF Metro Station, Capitole Metro Station and Toulouse-Matabiau Station. The nearest airport is Toulouse-Blagnac Airport, 9 km from Rue de la Colombette: charmant T2 rénové.   This is our guests' favourite part of Toulouse, according to independent reviews.    Rue de la Colombette : charmant T2 rénové has been welcoming Booking.com guests since 12 Oct 2021.    Distance in property description is calculated using © OpenStreetMap ",31,43.6044622,1.4442469,0.5425,67.27822580645162,19.810403225806454
Toulouse,Donika,8.4,https://www.booking.com/hotel/fr/donika.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCjuG7mgbAAgHSAiQwODYzZjU1ZC1kMGZhLTRjMjQtOGFhMi05ODU3YzA5NWNhMDPYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&nflt=ht_id&srpvid=34218207d73a01db&srepoch=1666117775&from=searchresults#hotelTmpl,1.4089556,43.5853918,"Donika in Toulouse provides accommodation with free WiFi, 2.9 km from Zénith de Toulouse, 3.8 km from Toulouse Stadium and 5.6 km from Amphitheatre Purpan-Ancely. The property is 3.9 km from Carmes Metro Station and 4.3 km from Esquirol Metro Station. This apartment is equipped with 2 bedrooms, a flat-screen TV, and a kitchen. Diagora Convention Centre is 14 km from the apartment, while Saint-Cyprien Republique Metro Station is 2.6 km away. The nearest airport is Toulouse-Blagnac Airport, 9 km from Donika.    Donika has been welcoming Booking.com guests since 12 Oct 2022.    Distance in property description is calculated using © OpenStreetMap ",31,43.6044622,1.4442469,0.5425,67.27822580645162,19.810403225806454
Toulouse,Le Saint Rome - Toulouse Hypercentre,8.3,https://www.booking.com/hotel/fr/le-saint-rome-toulouse-hypercentre.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCjuG7mgbAAgHSAiQ0ZTVkNzEyMC04NTZkLTQ5NWItYWUwMC1kZGU4NjljNTliZDjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&nflt=ht_id&srpvid=dd08820731a0010c&srepoch=1666117775&from=searchresults#hotelTmpl,1.4433949,43.6032313,"Set right in the heart of Toulouse, Le Saint Rome - Toulouse Hypercentre offers accommodation with city views, just 3.7 km from Toulouse Stadium and 6.6 km from Amphitheatre Purpan-Ancely. It is situated 3.7 km from Zénith de Toulouse and features free WiFi plus a 24-hour front desk. This apartment features 2 bedrooms, a kitchen with dishwasher, a flat-screen TV, a seating area and 1 bathroom with a shower. Towels and bed linen are available in the apartment. Popular points of interest near the apartment include Place du Capitole, Le Pont Neuf and Carmes Metro Station. The nearest airport is Toulouse-Blagnac Airport, 10 km from Le Saint Rome - Toulouse Hypercentre.   This is our guests' favourite part of Toulouse, according to independent reviews.    Le Saint Rome - Toulouse Hypercentre has been welcoming Booking.com guests since 6 Jul 2022.    Distance in property description is calculated using © OpenStreetMap ",31,43.6044622,1.4442469,0.5425,67.27822580645162,19.810403225806454
Toulouse,Agréable T1bis avec parking,8.3,https://www.booking.com/hotel/fr/agreable-t1bis-avec-parking.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCjuG7mgbAAgHSAiQ0ZTVkNzEyMC04NTZkLTQ5NWItYWUwMC1kZGU4NjljNTliZDjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&nflt=ht_id&srpvid=dd08820731a0010c&srepoch=1666117775&from=searchresults#hotelTmpl,1.4916345,43.5761849,"In the Toulouse South-East district of Toulouse, close to Cité de l'Espace, Agréable T1bis avec parking features a terrace and a washing machine. With free private parking, the property is 5.7 km from Toulouse Stadium and 6 km from Diagora Convention Centre. This apartment comes with 1 bedroom, a kitchen with a microwave and a fridge, a flat-screen TV, a seating area and 1 bathroom equipped with a bath. Towels and bed linen are provided. Zénith de Toulouse is 8.5 km from the apartment, while Amphitheatre Purpan-Ancely is 15 km away. The nearest airport is Toulouse-Blagnac Airport, 18 km from Agréable T1bis avec parking.    Agréable T1bis avec parking has been welcoming Booking.com guests since 9 Aug 2022.    Distance in property description is calculated using © OpenStreetMap ",31,43.6044622,1.4442469,0.5425,67.27822580645162,19.810403225806454
Toulouse,Magnifique Appartement Entre Capitol Et Carmes,8.3,https://www.booking.com/hotel/fr/magnifique-appartement-entre-capitol-et-carmes.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCjuG7mgbAAgHSAiQ0ZTVkNzEyMC04NTZkLTQ5NWItYWUwMC1kZGU4NjljNTliZDjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=28&sr_order=popularity&nflt=ht_id&srpvid=dd08820731a0010c&srepoch=1666117775&from=searchresults#hotelTmpl,1.4438813,43.6009137,"Magnifique Appartement Entre Capitol Et Carmes in Toulouse features accommodation with free WiFi, 3.2 km from Zénith de Toulouse, 3.2 km from Toulouse Stadium and 6.1 km from Amphitheatre Purpan-Ancely. The property is 13 km from Diagora Convention Centre and 800 m from Jean-Jaures Metro Station. The apartment features 1 bedroom, a TV and a fully equipped kitchen that provides guests with a dishwasher, a microwave, a washing machine, a fridge and an oven. Towels and bed linen are available. Popular points of interest near the apartment include Le Pont Neuf, Carmes Metro Station and Esquirol Metro Station. The nearest airport is Toulouse-Blagnac, 10 km from Magnifique Appartement Entre Capitol Et Carmes, and the property offers a paid airport shuttle service.   This is our guests' favourite part of Toulouse, according to independent reviews.    Magnifique Appartement Entre Capitol Et Carmes has been welcoming Booking.com guests since 23 Aug 2022.    Distance in property description is calculated using © OpenStreetMap ",31,43.6044622,1.4442469,0.5425,67.27822580645162,19.810403225806454
Toulouse,Le Venise - Gare Matabiau,8.3,https://www.booking.com/hotel/fr/le-venise-gare-matabiau.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCjuG7mgbAAgHSAiQ0ZTVkNzEyMC04NTZkLTQ5NWItYWUwMC1kZGU4NjljNTliZDjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&nflt=ht_id&srpvid=dd08820731a0010c&srepoch=1666117775&from=searchresults#hotelTmpl,1.4485913,43.6158017,"Offering free WiFi and free private parking, Le Venise - Gare Matabiau is situated in Toulouse, within just 800 m of Toulouse-Matabiau Station. This apartment is 5.4 km from Toulouse Stadium and 6.3 km from Amphitheatre Purpan-Ancely. The apartment features 3 bedrooms, 1 bathroom, bed linen, towels, a flat-screen TV with satellite channels, a dining area, a fully equipped kitchen, and a balcony with city views. A terrace is available on site and hiking can be enjoyed within close proximity of the apartment. Popular points of interest near Le Venise - Gare Matabiau include Jeanne d'Arc Metro Station, Jean-Jaures Metro Station and Marengo-SNCF Metro Station. The nearest airport is Toulouse-Blagnac Airport, 8 km from the accommodation.    Le Venise - Gare Matabiau has been welcoming Booking.com guests since 10 Nov 2018.    Distance in property description is calculated using © OpenStreetMap ",31,43.6044622,1.4442469,0.5425,67.27822580645162,19.810403225806454
Toulouse,Appartement le Terracotta - Parking - Place du Capitole,8.2,https://www.booking.com/hotel/fr/appartement-le-terracotta.en-gb.html?aid=304142&label=gen173nr-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgzWARoTYgBAZgBCbgBGcgBD9gBA-gBAfgBA4gCAagCA7gCjuG7mgbAAgHSAiRmNDE0ZTZiOC05N2IzLTQ0MTItYjA0ZS0wN2RmNTA1NWY2OGXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&nflt=ht_id&srpvid=134282076a810149&srepoch=1666117775&from=searchresults#hotelTmpl,1.4426301,43.6041451,"You're eligible for a Genius discount at Appartement le Terracotta - Parking - Place du Capitole! To save at this property, all you have to do is sign in. Appartement le Terracotta - Parking - Place du Capitole is situated in the Capitole district of Toulouse, 3.3 km from Zénith de Toulouse, 3.4 km from Toulouse Stadium and 6.3 km from Amphitheatre Purpan-Ancely. This property offers access to a balcony, free private parking and free WiFi. This apartment features 1 bedroom, a kitchen with a dishwasher and a microwave, a flat-screen TV, a seating area and 1 bathroom. Towels and bed linen are available. A terrace is available for guests at the apartment to use. Popular points of interest near Appartement le Terracotta - Parking - Place du Capitole include Le Pont Neuf, Esquirol Metro Station and Jeanne d'Arc Metro Station. The nearest airport is Toulouse-Blagnac Airport, 9 km from the accommodation.   This is our guests' favourite part of Toulouse, according to independent reviews.   Couples particularly like the location — they rated it 9.9 for a two-person trip.    Appartement le Terracotta - Parking - Place du Capitole has been welcoming Booking.com guests since 18 Apr 2019.    Distance in property description is calculated using © OpenStreetMap ",31,43.6044622,1.4442469,0.5425,67.27822580645162,19.810403225806454
